t,frame,x,y,yaw,gt_x,gt_y,gt_yaw
184.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
184.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
184.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
184.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
184.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
184.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
184.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
185.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
185.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
185.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
185.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
185.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
185.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
185.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
185.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
185.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
185.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
186.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
186.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
186.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
186.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
186.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
186.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
186.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
186.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
186.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
186.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
187.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
187.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
187.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
187.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
187.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
187.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
187.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
187.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
187.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
187.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
188.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
188.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
188.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
188.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
188.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
188.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
188.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
188.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
188.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
188.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
189.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
189.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
189.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
189.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
189.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
189.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
189.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
189.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
189.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
189.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
190.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
190.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
190.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
190.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
190.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
190.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
190.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
190.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
190.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
190.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
191.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
191.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
191.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
191.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
191.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
191.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
191.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
191.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
191.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
191.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
192.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
192.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
192.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
192.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
192.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
192.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
192.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
192.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
192.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
192.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
193.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
193.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
193.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
193.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
193.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
193.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
193.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
193.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
193.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
193.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
194.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
194.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
194.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
194.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
194.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
194.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
194.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
194.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
194.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
194.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
195.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
195.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
195.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
195.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
195.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
195.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
195.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
195.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
195.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
195.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
196.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
196.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
196.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
196.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
196.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
196.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
196.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
196.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
196.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
196.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
197.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
197.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
197.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
197.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
197.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
197.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
197.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
197.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
197.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
197.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
198.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
198.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
198.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
198.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
198.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
198.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
198.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
198.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
198.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
198.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
199.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
199.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
199.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
199.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
199.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
199.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
199.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
199.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
199.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
199.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
200.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
200.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
200.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
200.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
200.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
200.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
200.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
200.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
200.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
200.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
201.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
201.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
201.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
201.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
201.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
201.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
201.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
201.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
201.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
201.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
202.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
202.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
202.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
202.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
202.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
202.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
202.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
202.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
202.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
202.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
203.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
203.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
203.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
203.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
203.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
203.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
203.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
203.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
203.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
203.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
204.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
204.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
204.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
204.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
204.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
204.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
204.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
204.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
204.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
204.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
205.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
205.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
205.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
205.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
205.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
205.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
205.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
205.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
205.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
205.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
206.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
206.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
206.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
206.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
206.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
206.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
206.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
206.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
206.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
206.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
207.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
207.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
207.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
207.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
207.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
207.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
207.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
207.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
207.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
207.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
208.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
208.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
208.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
208.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
208.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
208.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
208.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
208.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
208.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
208.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
209.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
209.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
209.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
209.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
209.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
209.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
209.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
209.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
209.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
209.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
210.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
210.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
210.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
210.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
210.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
210.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
210.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
210.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
210.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
210.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
211.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
211.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
211.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
211.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
211.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
211.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
211.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
211.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
211.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
211.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
212.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
212.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
212.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
212.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
212.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
212.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
212.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
212.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
212.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
212.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
213.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
213.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
213.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
213.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
213.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
213.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
213.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
213.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
213.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
213.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
214.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
214.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
214.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
214.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
214.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
214.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
214.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
214.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
214.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
214.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
215.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
215.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
215.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
215.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
215.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
215.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
215.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
215.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
215.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
215.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
216.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
216.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
216.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
216.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
216.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
216.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
216.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
216.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
216.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
216.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
217.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
217.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
217.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
217.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
217.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
217.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
217.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
217.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
217.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
217.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
218.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
218.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
218.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
218.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
218.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
218.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
218.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
218.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
218.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
218.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
219.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
219.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
219.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
219.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
219.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
219.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
219.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
219.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
219.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
219.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
220.010,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
220.110,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
220.210,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
220.310,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
220.410,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
220.510,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
220.610,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
220.710,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
220.810,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
220.910,map,2.6281,2.6894,-0.1148,2.6164,2.6923,-0.1133
