t,frame,x,y,yaw,gt_x,gt_y,gt_yaw
178.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
178.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
178.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
179.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
179.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
179.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
179.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
179.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
179.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
179.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
179.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
179.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
179.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
180.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
180.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
180.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
180.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
180.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
180.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
180.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
180.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
180.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
180.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
181.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
181.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
181.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
181.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
181.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
181.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
181.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
181.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
181.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
181.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
182.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
182.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
182.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
182.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
182.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
182.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
182.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
182.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
182.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
182.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
183.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
183.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
183.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
183.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
183.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
183.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
183.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
183.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
183.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
183.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
184.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
184.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
184.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
184.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
184.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
184.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
184.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
184.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
184.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
184.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
185.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
185.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
185.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
185.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
185.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
185.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
185.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
185.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
185.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
185.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
186.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
186.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
186.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
186.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
186.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
186.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
186.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
186.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
186.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
186.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
187.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
187.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
187.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
187.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
187.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
187.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
187.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
187.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
187.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
187.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
188.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
188.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
188.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
188.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
188.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
188.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
188.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
188.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
188.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
188.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
189.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
189.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
189.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
189.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
189.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
189.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
189.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
189.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
189.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
189.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
190.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
190.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
190.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
190.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
190.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
190.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
190.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
190.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
190.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
190.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
191.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
191.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
191.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
191.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
191.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
191.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
191.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
191.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
191.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
191.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
192.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
192.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
192.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
192.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
192.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
192.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
192.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
192.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
192.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
192.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
193.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
193.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
193.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
193.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
193.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
193.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
193.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
193.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
193.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
193.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
194.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
194.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
194.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
194.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
194.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
194.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
194.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
194.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
194.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
194.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
195.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
195.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
195.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
195.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
195.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
195.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
195.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
195.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
195.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
195.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
196.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
196.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
196.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
196.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
196.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
196.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
196.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
196.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
196.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
196.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
197.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
197.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
197.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
197.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
197.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
197.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
197.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
197.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
197.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
197.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
198.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
198.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
198.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
198.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
198.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
198.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
198.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
198.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
198.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
198.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
199.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
199.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
199.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
199.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
199.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
199.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
199.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
199.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
199.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
199.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
200.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
200.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
200.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
200.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
200.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
200.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
200.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
200.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
200.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
200.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
201.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
201.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
201.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
201.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
201.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
201.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
201.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
201.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
201.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
201.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
202.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
202.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
202.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
202.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
202.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
202.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
202.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
202.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
202.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
202.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
203.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
203.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
203.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
203.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
203.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
203.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
203.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
203.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
203.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
203.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
204.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
204.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
204.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
204.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
204.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
204.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
204.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
204.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
204.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
204.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
205.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
205.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
205.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
205.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
205.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
205.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
205.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
205.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
205.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
205.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
206.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
206.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
206.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
206.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
206.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
206.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
206.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
206.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
206.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
206.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
207.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
207.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
207.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
207.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
207.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
207.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
207.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
207.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
207.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
207.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
208.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
208.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
208.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
208.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
208.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
208.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
208.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
208.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
208.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
208.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
209.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
209.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
209.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
209.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
209.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
209.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
209.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
209.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
209.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
209.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
210.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
210.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
210.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
210.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
210.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
210.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
210.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
210.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
210.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
210.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
211.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
211.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
211.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
211.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
211.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
211.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
211.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
211.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
211.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
211.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
212.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
212.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
212.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
212.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
212.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
212.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
212.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
212.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
212.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
212.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
213.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
213.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
213.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
213.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
213.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
213.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
213.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
213.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
213.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
213.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
214.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
214.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
214.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
214.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
214.410,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
214.510,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
214.610,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
214.710,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
214.810,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
214.910,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
215.010,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
215.110,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
215.210,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
215.310,map,2.6361,2.6933,-0.1165,2.6389,2.6914,-0.1175
